time,w,x,y,z
208.0,0.27955,-0.52482,-0.53662,-0.59892
208.5,0.26514,-0.52989,-0.53618,-0.60139
209.0,0.25324,-0.53615,-0.53983,-0.5977
209.5,0.2493,-0.53985,-0.53618,-0.59931
210.0,0.20702,-0.56773,-0.56365,-0.56345
210.5,0.18588,-0.56541,-0.58989,-0.54595
211.0,0.18018,-0.55808,-0.61263,-0.53013
211.5,0.1806,-0.5546,-0.61738,-0.52809
212.0,0.17982,-0.55562,-0.61727,-0.52742
212.5,0.18702,-0.55562,-0.61397,-0.52876
213.0,0.18826,-0.55004,-0.6136,-0.53457
213.5,0.1885,-0.55195,-0.60858,-0.53824
214.0,0.18844,-0.53973,-0.61659,-0.54152
214.5,0.18023,-0.52727,-0.62827,-0.54317
215.0,0.17965,-0.53304,-0.62504,-0.54144
215.5,0.1716,-0.54227,-0.61929,-0.5415
216.0,0.16869,-0.54317,-0.61942,-0.54137
216.5,0.17045,-0.54064,-0.61836,-0.54455
217.0,0.17172,-0.54267,-0.61307,-0.5481
217.5,0.18793,-0.52704,-0.62199,-0.54799
218.0,0.17917,-0.53613,-0.61614,-0.54871
218.5,0.17916,-0.53018,-0.61646,-0.5541
219.0,0.17949,-0.52988,-0.61815,-0.5524
219.5,0.16933,-0.53721,-0.61888,-0.54769
220.0,0.16164,-0.54689,-0.61561,-0.54411
220.5,0.16805,-0.54051,-0.61823,-0.54557
221.0,0.17004,-0.53029,-0.62682,-0.54518
221.5,0.18078,-0.52395,-0.6275,-0.54707
222.0,0.17568,-0.52315,-0.63076,-0.54575
222.5,0.17129,-0.51904,-0.62728,-0.55501
223.0,0.17228,-0.52448,-0.62574,-0.55131
223.5,0.1636,-0.53982,-0.61615,-0.54994
224.0,0.15599,-0.54695,-0.61242,-0.54927
224.5,0.14843,-0.54852,-0.61417,-0.54784
225.0,0.15139,-0.5503,-0.61853,-0.5403
225.5,0.18751,-0.57009,-0.62144,-0.50395
226.0,0.20624,-0.40314,-0.62505,-0.63662
226.5,0.2383,-0.5427,-0.63625,-0.49483
227.0,0.16266,-0.51662,-0.62921,-0.55787
227.5,0.15482,-0.5186,-0.62842,-0.55895
228.0,0.15704,-0.51192,-0.63039,-0.56226
228.5,0.15574,-0.50285,-0.63436,-0.56631
229.0,0.16623,-0.50338,-0.63276,-0.56466
229.5,0.16712,-0.50483,-0.63284,-0.563
230.0,0.1726,-0.49996,-0.63545,-0.56275
230.5,0.1683,-0.49179,-0.6396,-0.56655
231.0,0.1569,-0.49177,-0.64412,-0.56472
231.5,0.17346,-0.46594,-0.65365,-0.57081
232.0,0.16894,-0.47816,-0.64507,-0.5718
232.5,0.16837,-0.47826,-0.64605,-0.57078
233.0,0.17847,-0.45929,-0.65147,-0.57711
233.5,0.15335,-0.44235,-0.66208,-0.58544
234.0,0.1607,-0.4348,-0.66318,-0.58785
234.5,0.14726,-0.44788,-0.65363,-0.59223
235.0,0.14897,-0.44273,-0.65422,-0.595
235.5,0.15066,-0.44016,-0.65575,-0.59481
236.0,0.14749,-0.44245,-0.65354,-0.59633
236.5,0.14726,-0.44451,-0.65265,-0.59583
237.0,0.14404,-0.44567,-0.65057,-0.59803
237.5,0.13372,-0.45657,-0.64195,-0.6015
238.0,0.13465,-0.45372,-0.64294,-0.60239
238.5,0.13366,-0.4526,-0.64328,-0.60309
239.0,0.13971,-0.44504,-0.64754,-0.60279
239.5,0.14721,-0.48982,-0.65503,-0.5565
240.0,0.16046,-0.54958,-0.67605,-0.46442
240.5,0.11938,-0.48279,-0.65163,-0.5733
241.0,0.07928,-0.39397,-0.67314,-0.62121
241.5,0.09074,-0.47781,-0.64009,-0.59514
242.0,0.22825,-0.388,-0.56095,-0.69548
242.5,0.16933,-0.33632,-0.56575,-0.73387
243.0,0.24343,-0.33958,-0.61374,-0.67027
243.5,0.23964,-0.43071,-0.66191,-0.56536
244.0,0.18427,-0.38189,-0.60608,-0.67345
244.5,0.1391,-0.40248,-0.63405,-0.64574
245.0,0.22156,-0.43918,-0.67462,-0.55096
245.5,0.23165,-0.39878,-0.59814,-0.65589
246.0,0.21012,-0.43384,-0.57993,-0.65697
246.5,0.16553,-0.43568,-0.60706,-0.64387
247.0,0.19138,-0.37596,-0.528,-0.73749
247.5,0.18291,-0.38686,-0.52302,-0.73729
248.0,0.18059,-0.37239,-0.53292,-0.73822
248.5,0.17948,-0.37029,-0.53177,-0.74036
249.0,0.17756,-0.37209,-0.53059,-0.74077
249.5,0.17817,-0.37135,-0.53059,-0.74099
250.0,0.17583,-0.3695,-0.53093,-0.74224
250.5,0.17571,-0.36653,-0.53203,-0.74295
251.0,0.17837,-0.36279,-0.53383,-0.74285
251.5,0.16957,-0.36615,-0.53089,-0.74537
252.0,0.16276,-0.36968,-0.5279,-0.74727
252.5,0.16268,-0.36781,-0.52784,-0.74825
253.0,0.16897,-0.36339,-0.53085,-0.74689
253.5,0.16337,-0.36883,-0.52776,-0.74766
254.0,0.16259,-0.36467,-0.52469,-0.75201
254.5,0.13997,-0.36099,-0.52388,-0.75888
255.0,0.13559,-0.34562,-0.52961,-0.76284
255.5,0.13424,-0.34728,-0.53141,-0.76107
256.0,0.13273,-0.34672,-0.53258,-0.76077
256.5,0.13294,-0.34432,-0.53316,-0.76142
257.0,0.13448,-0.34439,-0.53365,-0.76077
257.5,0.14069,-0.34274,-0.53677,-0.75819
258.0,0.15881,-0.33768,-0.54693,-0.74959
258.5,0.1584,-0.33641,-0.54837,-0.74918
